touchpoint_id,opp_id,lead_id,touch_sequence,total_touches_in_journey,touch_date,days_before_opp_creation,channel,campaign,touch_type,landing_page,content_asset_id,engagement_score,is_first_touch,is_last_touch,true_marginal_contribution,attributed_revenue_brl
TP-0003367,OPP-00741,LEAD-004103,3,6,2023-09-28,28,webinar_evento,black_friday_2023,content_view,/produto/crm-integracao,AST-0019,44,0,0,0.016903,2276.81
TP-0003368,OPP-00741,LEAD-004103,4,6,2023-10-18,8,webinar_evento,campanha-natal-2023,form_fill,/produto/api-marketplace,AST-0021,54,0,0,0.19396,26126.45
TP-0003369,OPP-00741,LEAD-004103,5,6,2023-10-26,0,webinar_evento,campanha-natal-2023,impression,/produto/crm-integracao,AST-0019,12,0,0,0.031224,4205.87
TP-0003370,OPP-00741,LEAD-004103,6,6,2023-10-26,0,webinar_evento,evento_crm_gestores_q4,demo_request,/blog/automacao-marketing-b2b,AST-0004,78,0,1,0.749376,100940.9
TP-0003371,OPP-00742,LEAD-004106,1,5,2023-09-12,43,organic_search,(not set),impression,/blog/integracao-erp-sistemas,AST-0003,18,1,0,0.007035,246.94
TP-0003372,OPP-00742,LEAD-004106,2,5,2023-09-19,36,organic_search,(not set),click,/blog/funil-vendas-complexas,AST-0006,32,0,0,0.026768,939.55
TP-0003373,OPP-00742,LEAD-004106,3,5,2023-09-20,35,organic_search,(none),content_view,/blog/leads-qualificados-b2b,AST-0007,33,0,0,0.038333,1345.48
TP-0003374,OPP-00742,LEAD-004106,4,5,2023-10-11,14,organic_search,(not set),form_fill,/blog/leads-qualificados-b2b,AST-0007,73,0,0,0.472438,16582.59
TP-0003375,OPP-00742,LEAD-004106,5,5,2023-10-23,2,organic_search,(not set),click,/produto/erp-connector,AST-0020,18,0,1,0.455426,15985.44
TP-0003376,OPP-00743,LEAD-004107,1,9,2023-09-11,38,linkedin_ads,linkedin_gestores_2023,impression,/ebook/crm-para-varejo,AST-0008,18,1,0,0.005096,866.27
TP-0003377,OPP-00743,LEAD-004107,2,9,2023-09-14,35,paid_search,google_branded_2023,click,/lp/trial-30-dias,AST-0016,31,0,0,0.01457,2476.82
TP-0003378,OPP-00743,LEAD-004107,3,9,2023-09-15,34,paid_search,google_brand_keywords_2023,content_view,/produto/erp-connector,AST-0020,44,0,0,0.020864,3546.95
TP-0003379,OPP-00743,LEAD-004107,4,9,2023-09-17,32,paid_search,pesquisa_concorrentes_q3_2023,demo_request,/produto/crm-integracao,AST-0019,85,0,0,0.096274,16366.53
TP-0003380,OPP-00743,LEAD-004107,5,9,2023-10-01,18,paid_search,google_branded_2023,sales_call,/lp/trial-30-dias,AST-0016,85,0,0,0.294412,50049.96
TP-0003381,OPP-00743,LEAD-004107,6,9,2023-10-02,17,paid_search,integracao_erp_pesquisa_2023,form_fill,/lp/comparativo-erp,AST-0017,88,0,0,0.19324,32850.72
TP-0003382,OPP-00743,LEAD-004107,7,9,2023-10-02,17,paid_search,crm-b2b-keywords-2023,click,/produto/crm-integracao,AST-0019,29,0,0,0.052702,8959.29
TP-0003383,OPP-00743,LEAD-004107,8,9,2023-10-03,16,paid_search,crm-b2b-keywords-2023,click,/lp/trial-30-dias,AST-0016,15,0,0,0.056604,9622.65
TP-0003384,OPP-00743,LEAD-004107,9,9,2023-10-19,0,paid_search,crm-b2b-keywords-2023,click,/lp/trial-30-dias,AST-0016,23,0,1,0.26624,45260.81
TP-0003385,OPP-00744,LEAD-004113,1,3,2023-09-19,36,paid_search,pesquisa_concorrentes_q3_2023,click,/produto/crm-integracao,AST-0019,32,1,0,0.042057,2233.25
TP-0003386,OPP-00744,LEAD-004113,2,3,2023-10-05,20,paid_search,integracao_erp_pesquisa_2023,click,/produto/erp-connector,AST-0020,35,0,0,0.101446,5386.8
TP-0003387,OPP-00744,LEAD-004113,3,3,2023-10-11,14,paid_search,google_branded_2023,form_fill,/produto/crm-integracao,AST-0019,67,0,1,0.856496,45479.95
TP-0003388,OPP-00745,LEAD-004120,1,3,2023-09-04,40,paid_search,integracao_erp_pesquisa_2023,click,/ebook/integracao-sistemas-guia,AST-0011,30,1,0,0.012555,809.78
TP-0003389,OPP-00745,LEAD-004120,2,3,2023-10-10,4,paid_search,pesquisa_concorrentes_q4_2023,click,/lp/comparativo-erp,AST-0017,23,0,0,0.126363,8150.4
TP-0003390,OPP-00745,LEAD-004120,3,3,2023-10-13,1,paid_search,pesquisa_concorrentes_q4_2023,form_fill,/produto/erp-connector,AST-0020,58,0,1,0.861083,55539.83
TP-0003391,OPP-00746,LEAD-004124,1,3,2023-09-27,18,webinar_evento,campanha-natal-2023,impression,/lp/roi-calculator,AST-0018,1,1,0,0.040347,3740.13
TP-0003392,OPP-00746,LEAD-004124,2,3,2023-09-30,15,webinar_evento,black_friday_2023,click,/lp/comparativo-erp,AST-0017,31,0,0,0.115358,10693.68
TP-0003393,OPP-00746,LEAD-004124,3,3,2023-10-04,11,webinar_evento,bf-23,form_fill,/lp/comparativo-erp,AST-0017,73,0,1,0.844295,78266.19
TP-0003394,OPP-00747,LEAD-004132,1,5,2023-09-21,34,linkedin_ads,linkedin_prospeccao_q3_2023,impression,/ebook/roi-tecnologia-empresas,AST-0010,15,1,0,0.002829,663.32
TP-0003395,OPP-00747,LEAD-004132,2,5,2023-09-28,27,linkedin_ads,linkedin_decisores_ti_2023,click,/ebook/roi-tecnologia-empresas,AST-0010,35,0,0,0.010762,2523.76
TP-0003396,OPP-00747,LEAD-004132,3,5,2023-10-05,20,linkedin_ads,linkedin_decisores_ti_2023,content_view,/webinar/integracao-erp-ao-vivo,AST-0012,21,0,0,0.023659,5547.97
TP-0003397,OPP-00747,LEAD-004132,4,5,2023-10-23,2,linkedin_ads,linkedin_prospecao_q4_2023,demo_request,/produto/api-marketplace,AST-0021,82,0,0,0.342318,80273.56
TP-0003398,OPP-00747,LEAD-004132,5,5,2023-10-24,1,linkedin_ads,linkedin_gestores_2023,sales_call,/ebook/crm-para-varejo,AST-0008,94,0,1,0.620432,145491.4
TP-0003399,OPP-00748,LEAD-004133,1,4,2023-09-22,38,direct,(direct),click,/lp/roi-calculator,AST-0018,23,1,0,0.01576,2709.12
TP-0003400,OPP-00748,LEAD-004133,2,4,2023-09-25,35,direct,,form_fill,/produto/api-marketplace,AST-0021,72,0,0,0.055074,9467.17
TP-0003401,OPP-00748,LEAD-004133,3,4,2023-10-01,29,direct,(direct),demo_request,/lp/roi-calculator,AST-0018,83,0,0,0.12297,21138.47
TP-0003402,OPP-00748,LEAD-004133,4,4,2023-10-20,10,direct,(direct),sales_call,/blog/crm-para-industria,AST-0002,98,0,1,0.806197,138585.24
TP-0003403,OPP-00749,LEAD-004144,1,5,2023-09-10,36,paid_search,crm-b2b-keywords-2023,click,/lp/demo-gratis,AST-0015,42,1,0,0.022543,1541.93
TP-0003404,OPP-00749,LEAD-004144,2,5,2023-09-11,35,paid_search,crm-b2b-keywords-2023,click,/lp/roi-calculator,AST-0018,12,0,0,0.018625,1273.92
TP-0003405,OPP-00749,LEAD-004144,3,5,2023-09-13,33,paid_search,pesquisa_concorrentes_q3_2023,form_fill,/produto/api-marketplace,AST-0021,62,0,0,0.078777,5388.36
TP-0003406,OPP-00749,LEAD-004144,4,5,2023-10-08,8,paid_search,google_branded_2023,demo_request,/produto/api-marketplace,AST-0021,95,0,0,0.683366,46742.24
TP-0003407,OPP-00749,LEAD-004144,5,5,2023-10-14,2,paid_search,crm-b2b-keywords-2023,email_open,/ebook/crm-para-varejo,AST-0008,33,0,1,0.196689,13453.55
TP-0003408,OPP-00750,LEAD-004149,1,3,2023-09-20,41,webinar_evento,evento_crm_gestores_q3,impression,/lp/roi-calculator,AST-0018,7,1,0,0.004275,188.52
TP-0003409,OPP-00750,LEAD-004149,2,3,2023-10-13,18,webinar_evento,evento_crm_gestores_q4,click,/webinar/integracao-erp-ao-vivo,AST-0012,22,0,0,0.051002,2249.17
TP-0003410,OPP-00750,LEAD-004149,3,3,2023-10-30,1,webinar_evento,webinar_integracao_erp_2023,form_fill,/webinar/crm-para-gestores,AST-0013,43,0,1,0.944723,41662.3
TP-0003411,OPP-00751,LEAD-004150,1,4,2023-09-19,32,direct,(not set),click,/lp/trial-30-dias,AST-0016,32,1,0,0.012259,1076.32
TP-0003412,OPP-00751,LEAD-004150,2,4,2023-09-25,26,webinar_evento,webinar_integracao_erp_2023,form_fill,/webinar/crm-para-gestores,AST-0013,64,0,0,0.053077,4660.12
TP-0003413,OPP-00751,LEAD-004150,3,4,2023-10-05,16,webinar_evento,campanha-natal-2023,demo_request,/lp/demo-gratis,AST-0015,79,0,0,0.157703,13846.33
TP-0003414,OPP-00751,LEAD-004150,4,4,2023-10-20,1,webinar_evento,black_friday_2023,sales_call,/lp/roi-calculator,AST-0018,97,0,1,0.776962,68217.22
TP-0003415,OPP-00752,LEAD-004153,1,2,2023-09-24,20,paid_search,google_brand_keywords_2023,click,/lp/demo-gratis,AST-0015,23,1,0,0.171978,13551.88
TP-0003416,OPP-00752,LEAD-004153,2,2,2023-10-14,0,paid_search,google_branded_2023,click,/lp/trial-30-dias,AST-0016,20,0,1,0.828022,65248.12
TP-0003417,OPP-00753,LEAD-004173,1,5,2023-09-24,36,paid_search,integracao_erp_pesquisa_2023,click,/lp/comparativo-erp,AST-0017,11,1,0,0.029579,2156.32
TP-0003418,OPP-00753,LEAD-004173,2,5,2023-09-25,35,paid_search,google_brand_keywords_2023,click,/produto/crm-integracao,AST-0019,17,0,0,0.024438,1781.52
TP-0003419,OPP-00753,LEAD-004173,3,5,2023-10-05,25,paid_search,google_branded_2023,form_fill,/produto/crm-integracao,AST-0019,68,0,0,0.18304,13343.6
TP-0003420,OPP-00753,LEAD-004173,4,5,2023-10-13,17,paid_search,crm-b2b-keywords-2023,demo_request,/lp/comparativo-erp,AST-0017,74,0,0,0.471456,34369.13
TP-0003421,OPP-00753,LEAD-004173,5,5,2023-10-20,10,paid_search,pesquisa_concorrentes_q4_2023,content_view,/blog/gestao-vendas-b2b,AST-0001,42,0,1,0.291487,21249.42
TP-0003422,OPP-00754,LEAD-004182,1,3,2023-09-12,40,organic_search,(none),impression,/blog/churn-saas-brasil,AST-0005,11,1,0,0.015986,1897.51
TP-0003423,OPP-00754,LEAD-004182,2,3,2023-10-06,16,organic_search,,click,/produto/crm-integracao,AST-0019,23,0,0,0.20484,24314.53
TP-0003424,OPP-00754,LEAD-004182,3,3,2023-10-15,7,organic_search,,content_view,/blog/funil-vendas-complexas,AST-0006,26,0,1,0.779174,92487.96
TP-0003425,OPP-00755,LEAD-004189,1,7,2023-09-14,33,linkedin_ads,linkedin_decisores_ti_2023,impression,/ebook/roi-tecnologia-empresas,AST-0010,9,1,0,0.008374,1607.02
TP-0003426,OPP-00755,LEAD-004189,2,7,2023-09-15,32,linkedin_ads,lkd_awareness_2023,click,/webinar/automacao-vendas-demo,AST-0014,32,0,0,0.020756,3983.09
TP-0003427,OPP-00755,LEAD-004189,3,7,2023-09-17,30,linkedin_ads,linkedin_decisores_ti_2023,content_view,/ebook/gestao-pipeline-vendas,AST-0009,40,0,0,0.031925,6126.34
TP-0003428,OPP-00755,LEAD-004189,4,7,2023-09-19,28,linkedin_ads,linkedin_prospecao_q3_2023,demo_request,/lp/demo-gratis,AST-0015,80,0,0,0.147309,28268.53
TP-0003429,OPP-00755,LEAD-004189,5,7,2023-10-07,10,linkedin_ads,linkedin_prospecao_q4_2023,sales_call,/webinar/crm-para-gestores,AST-0013,78,0,0,0.599459,115036.17
TP-0003430,OPP-00755,LEAD-004189,6,7,2023-10-14,3,linkedin_ads,linkedin_gestores_2023,email_open,/ebook/integracao-sistemas-guia,AST-0011,10,0,0,0.109816,21073.62
TP-0003431,OPP-00755,LEAD-004189,7,7,2023-10-14,3,linkedin_ads,linkedin_prospecao_q4_2023,impression,/ebook/crm-para-varejo,AST-0008,11,0,1,0.082362,15805.22
TP-0003432,OPP-00756,LEAD-004193,1,5,2023-09-21,42,direct,(direct),click,/blog/integracao-erp-sistemas,AST-0003,24,1,0,0.022137,1883.87
TP-0003433,OPP-00756,LEAD-004193,2,5,2023-10-03,30,meta_ads,ig_gestores_b2b_q4,form_fill,/lp/comparativo-erp,AST-0017,52,0,0,0.14713,12520.79
TP-0003434,OPP-00756,LEAD-004193,3,5,2023-10-04,29,meta_ads,meta_awareness_2023,demo_request,/produto/erp-connector,AST-0020,86,0,0,0.229853,19560.51
TP-0003435,OPP-00756,LEAD-004193,4,5,2023-10-13,20,meta_ads,fb-leads-varejo-2023,sales_call,/ebook/roi-tecnologia-empresas,AST-0010,89,0,0,0.491804,41852.55
TP-0003436,OPP-00756,LEAD-004193,5,5,2023-10-17,16,meta_ads,fb-leads-varejo-2023,email_open,/lp/roi-calculator,AST-0018,1,0,1,0.109075,9282.28
TP-0003437,OPP-00757,LEAD-004197,1,3,2023-09-16,42,direct,(not set),click,/lp/roi-calculator,AST-0018,15,1,0,0.015709,491.7
TP-0003438,OPP-00757,LEAD-004197,2,3,2023-10-04,24,direct,(direct),form_fill,/lp/roi-calculator,AST-0018,59,0,0,0.160275,5016.6
TP-0003439,OPP-00757,LEAD-004197,3,3,2023-10-16,12,direct,(direct),demo_request,/blog/churn-saas-brasil,AST-0005,79,0,1,0.824016,25791.7
TP-0003440,OPP-00758,LEAD-004206,1,6,2023-09-05,44,webinar_evento,campanha_natal_2023,impression,/webinar/crm-para-gestores,AST-0013,19,1,0,0.004872,411.7
TP-0003441,OPP-00758,LEAD-004206,2,6,2023-09-14,35,organic_search,(none),click,/blog/gestao-vendas-b2b,AST-0001,4,0,0,0.021384,1806.97
TP-0003442,OPP-00758,LEAD-004206,3,6,2023-09-23,26,organic_search,(none),form_fill,/blog/churn-saas-brasil,AST-0005,64,0,0,0.149126,12601.19
TP-0003443,OPP-00758,LEAD-004206,4,6,2023-09-24,25,organic_search,,demo_request,/produto/crm-integracao,AST-0019,73,0,0,0.232972,19686.11
TP-0003444,OPP-00758,LEAD-004206,5,6,2023-10-02,17,organic_search,,sales_call,/produto/crm-integracao,AST-0019,100,0,0,0.464113,39217.56
TP-0003445,OPP-00758,LEAD-004206,6,6,2023-10-09,10,organic_search,,email_open,/blog/leads-qualificados-b2b,AST-0007,27,0,1,0.127532,10776.47
TP-0003446,OPP-00759,LEAD-004211,1,3,2023-09-20,44,paid_search,google_branded_2023,click,/webinar/crm-para-gestores,AST-0013,1,1,0,0.01521,1038.81
TP-0003447,OPP-00759,LEAD-004211,2,3,2023-10-17,17,paid_search,pesquisa_concorrentes_q4_2023,click,/produto/crm-integracao,AST-0019,15,0,0,0.08049,5497.44
TP-0003448,OPP-00759,LEAD-004211,3,3,2023-10-27,7,paid_search,google_branded_2023,form_fill,/produto/erp-connector,AST-0020,84,0,1,0.904301,61763.75
TP-0003449,OPP-00760,LEAD-004214,1,2,2023-10-03,31,direct,(direct),click,/webinar/crm-para-gestores,AST-0013,7,1,0,0.125386,5567.15
TP-0003450,OPP-00760,LEAD-004214,2,2,2023-10-10,24,direct,,form_fill,/lp/demo-gratis,AST-0015,75,0,1,0.874614,38832.85
TP-0003451,OPP-00761,LEAD-004224,1,7,2023-09-21,36,linkedin_ads,lkd_awareness_2023,impression,/webinar/crm-para-gestores,AST-0013,12,1,0,0.005034,581.41
TP-0003452,OPP-00761,LEAD-004224,2,7,2023-09-27,30,webinar_evento,evento_crm_gestores_q3,click,/lp/roi-calculator,AST-0018,22,0,0,0.017832,2059.63
TP-0003453,OPP-00761,LEAD-004224,3,7,2023-09-30,27,webinar_evento,campanha_natal_2023,content_view,/produto/crm-integracao,AST-0019,45,0,0,0.029458,3402.45
TP-0003454,OPP-00761,LEAD-004224,4,7,2023-10-09,18,webinar_evento,campanha_natal_2023,demo_request,/lp/roi-calculator,AST-0018,86,0,0,0.224109,25884.56
TP-0003455,OPP-00761,LEAD-004224,5,7,2023-10-14,13,webinar_evento,campanha_natal_2023,sales_call,/lp/comparativo-erp,AST-0017,88,0,0,0.360343,41619.66
TP-0003456,OPP-00761,LEAD-004224,6,7,2023-10-14,13,webinar_evento,evento_crm_gestores_q4,demo_request,/ebook/roi-tecnologia-empresas,AST-0010,86,0,0,0.320305,36995.25
TP-0003457,OPP-00761,LEAD-004224,7,7,2023-10-19,8,webinar_evento,webinar_integracao_erp_2023,impression,/webinar/crm-para-gestores,AST-0013,9,0,1,0.042918,4957.04
TP-0003458,OPP-00762,LEAD-004231,1,5,2023-09-25,32,paid_search,crm-b2b-keywords-2023,click,/produto/api-marketplace,AST-0021,19,1,0,0.029907,2347.68
TP-0003459,OPP-00762,LEAD-004231,2,5,2023-09-28,29,paid_search,pesquisa_concorrentes_q3_2023,click,/produto/crm-integracao,AST-0019,17,0,0,0.028503,2237.47
TP-0003460,OPP-00762,LEAD-004231,3,5,2023-10-14,13,paid_search,integracao_erp_pesquisa_2023,form_fill,/blog/churn-saas-brasil,AST-0005,73,0,0,0.327715,25725.63
TP-0003461,OPP-00762,LEAD-004231,4,5,2023-10-14,13,paid_search,integracao_erp_pesquisa_2023,demo_request,/blog/integracao-erp-sistemas,AST-0003,84,0,0,0.476676,37419.1
TP-0003462,OPP-00762,LEAD-004231,5,5,2023-10-20,7,paid_search,google_brand_keywords_2023,email_open,/produto/api-marketplace,AST-0021,8,0,1,0.137199,10770.13
TP-0003463,OPP-00763,LEAD-004236,1,3,2023-09-13,41,paid_search,crm-b2b-keywords-2023,click,/ebook/crm-para-varejo,AST-0008,23,1,0,0.013808,927.89
TP-0003464,OPP-00763,LEAD-004236,2,3,2023-10-15,9,paid_search,pesquisa_concorrentes_q4_2023,click,/lp/comparativo-erp,AST-0017,16,0,0,0.104438,7018.23
TP-0003465,OPP-00763,LEAD-004236,3,3,2023-10-21,3,paid_search,google_brand_keywords_2023,form_fill,/lp/demo-gratis,AST-0015,70,0,1,0.881754,59253.87
TP-0003466,OPP-00764,LEAD-004254,1,2,2023-09-10,43,paid_search,crm-b2b-keywords-2023,click,/lp/comparativo-erp,AST-0017,25,1,0,0.204665,24518.91
TP-0003467,OPP-00764,LEAD-004254,2,2,2023-09-27,26,paid_search,crm-b2b-keywords-2023,click,/produto/crm-integracao,AST-0019,17,0,1,0.795335,95281.09
TP-0003468,OPP-00765,LEAD-004255,1,6,2023-09-13,43,linkedin_ads,linkedin_gestores_2023,impression,/lp/trial-30-dias,AST-0016,9,1,0,0.006341,627.78
TP-0003469,OPP-00765,LEAD-004255,2,6,2023-09-14,42,organic_search,(not set),click,/webinar/automacao-vendas-demo,AST-0014,29,0,0,0.015717,1555.99
TP-0003470,OPP-00765,LEAD-004255,3,6,2023-10-01,25,organic_search,(none),content_view,/produto/erp-connector,AST-0020,21,0,0,0.070578,6987.19
TP-0003471,OPP-00765,LEAD-004255,4,6,2023-10-03,23,organic_search,,demo_request,/ebook/crm-para-varejo,AST-0008,80,0,0,0.325664,32240.71
TP-0003472,OPP-00765,LEAD-004255,5,6,2023-10-08,18,organic_search,(none),sales_call,/produto/api-marketplace,AST-0021,69,0,0,0.523633,51839.68
TP-0003473,OPP-00765,LEAD-004255,6,6,2023-10-12,14,organic_search,(none),impression,/blog/leads-qualificados-b2b,AST-0007,1,0,1,0.058067,5748.64
TP-0003474,OPP-00766,LEAD-004260,1,5,2023-10-06,28,paid_search,google_branded_2023,click,/produto/crm-integracao,AST-0019,24,1,0,0.060592,1902.6
TP-0003475,OPP-00766,LEAD-004260,2,5,2023-10-09,25,organic_search,(none),click,/webinar/integracao-erp-ao-vivo,AST-0012,29,0,0,0.057748,1813.29
TP-0003476,OPP-00766,LEAD-004260,3,5,2023-10-13,21,organic_search,(none),form_fill,/produto/crm-integracao,AST-0019,50,0,0,0.281768,8847.53
TP-0003477,OPP-00766,LEAD-004260,4,5,2023-10-13,21,organic_search,(none),demo_request,/blog/automacao-marketing-b2b,AST-0004,100,0,0,0.409845,12869.13
TP-0003478,OPP-00766,LEAD-004260,5,5,2023-10-20,14,organic_search,,click,/lp/demo-gratis,AST-0015,29,0,1,0.190046,5967.45
TP-0003479,OPP-00767,LEAD-004266,1,5,2023-09-21,39,organic_search,(not set),impression,/blog/churn-saas-brasil,AST-0005,15,1,0,0.008312,784.7
TP-0003480,OPP-00767,LEAD-004266,2,5,2023-10-13,17,organic_search,(none),click,/ebook/gestao-pipeline-vendas,AST-0009,23,0,0,0.092336,8716.5
TP-0003481,OPP-00767,LEAD-004266,3,5,2023-10-16,14,organic_search,(none),content_view,/produto/crm-integracao,AST-0019,44,0,0,0.152536,14399.39
TP-0003482,OPP-00767,LEAD-004266,4,5,2023-10-20,10,organic_search,(not set),form_fill,/blog/churn-saas-brasil,AST-0005,48,0,0,0.558199,52693.97
TP-0003483,OPP-00767,LEAD-004266,5,5,2023-10-23,7,organic_search,,email_open,/blog/leads-qualificados-b2b,AST-0007,41,0,1,0.188617,17805.44
TP-0003484,OPP-00768,LEAD-004267,1,6,2023-09-10,42,email_marketing,newsletter_mensal_09_2023,email_open,/ebook/integracao-sistemas-guia,AST-0011,19,1,0,0.032365,1071.29
TP-0003485,OPP-00768,LEAD-004267,2,6,2023-09-11,41,direct,(not set),click,/lp/roi-calculator,AST-0018,24,0,0,0.04011,1327.63
TP-0003486,OPP-00768,LEAD-004267,3,6,2023-09-14,38,direct,(not set),content_view,/produto/erp-connector,AST-0020,19,0,0,0.06626,2193.2
TP-0003487,OPP-00768,LEAD-004267,4,6,2023-09-14,38,direct,,form_fill,/lp/trial-30-dias,AST-0016,59,0,0,0.182215,6031.31
TP-0003488,OPP-00768,LEAD-004267,5,6,2023-09-15,37,direct,(not set),demo_request,/produto/crm-integracao,AST-0019,89,0,0,0.284664,9422.37
TP-0003489,OPP-00768,LEAD-004267,6,6,2023-10-13,9,direct,(not set),email_open,/produto/erp-connector,AST-0020,24,0,1,0.394387,13054.2
TP-0003490,OPP-00769,LEAD-004273,1,8,2023-09-20,43,linkedin_ads,linkedin_decisores_ti_2023,impression,/webinar/automacao-vendas-demo,AST-0014,12,1,0,0.000944,79.44
TP-0003491,OPP-00769,LEAD-004273,2,8,2023-09-25,38,linkedin_ads,linkedin_gestores_2023,click,/lp/comparativo-erp,AST-0017,20,0,0,0.003112,262.02
TP-0003492,OPP-00769,LEAD-004273,3,8,2023-10-21,12,linkedin_ads,lkd_awareness_2023,content_view,/lp/roi-calculator,AST-0018,43,0,0,0.026577,2237.81
TP-0003493,OPP-00769,LEAD-004273,4,8,2023-10-26,7,linkedin_ads,linkedin_decisores_ti_2023,demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,71,0,0,0.151942,12793.48
TP-0003494,OPP-00769,LEAD-004273,5,8,2023-10-30,3,linkedin_ads,linkedin_prospeccao_q4_2023,sales_call,/lp/roi-calculator,AST-0018,95,0,0,0.227464,19152.5
TP-0003495,OPP-00769,LEAD-004273,6,8,2023-10-30,3,linkedin_ads,linkedin_gestores_2023,click,/webinar/integracao-erp-ao-vivo,AST-0012,14,0,0,0.037911,3192.08
TP-0003496,OPP-00769,LEAD-004273,7,8,2023-10-30,3,linkedin_ads,linkedin_decisores_ti_2023,demo_request,/ebook/integracao-sistemas-guia,AST-0011,73,0,0,0.202191,17024.45
TP-0003497,OPP-00769,LEAD-004273,8,8,2023-11-01,1,linkedin_ads,linkedin_gestores_2023,demo_request,/ebook/integracao-sistemas-guia,AST-0011,72,0,1,0.34986,29458.21
TP-0003498,OPP-00770,LEAD-004274,1,5,2023-09-27,38,webinar_evento,campanha_natal_2023,impression,/produto/erp-connector,AST-0020,6,1,0,0.004526,453.1
TP-0003499,OPP-00770,LEAD-004274,2,5,2023-10-01,34,webinar_evento,bf-23,click,/webinar/crm-para-gestores,AST-0013,29,0,0,0.0139,1391.4
TP-0003500,OPP-00770,LEAD-004274,3,5,2023-10-06,29,webinar_evento,black_friday_2023,form_fill,/lp/trial-30-dias,AST-0016,74,0,0,0.072844,7291.7
TP-0003501,OPP-00770,LEAD-004274,4,5,2023-10-12,23,webinar_evento,black_friday_2023,demo_request,/lp/comparativo-erp,AST-0017,87,0,0,0.162648,16281.04
TP-0003502,OPP-00770,LEAD-004274,5,5,2023-10-26,9,webinar_evento,webinar_integracao_erp_2023,sales_call,/lp/trial-30-dias,AST-0016,73,0,1,0.746082,74682.77
TP-0003503,OPP-00771,LEAD-004280,1,5,2023-09-22,43,linkedin_ads,linkedin_gestores_2023,impression,/webinar/automacao-vendas-demo,AST-0014,14,1,0,0.002909,141.4
TP-0003504,OPP-00771,LEAD-004280,2,5,2023-10-04,31,linkedin_ads,linkedin_gestores_2023,click,/webinar/crm-para-gestores,AST-0013,19,0,0,0.015821,768.9
TP-0003505,OPP-00771,LEAD-004280,3,5,2023-10-09,26,linkedin_ads,lkd_awareness_2023,content_view,/lp/roi-calculator,AST-0018,34,0,0,0.030149,1465.25
TP-0003506,OPP-00771,LEAD-004280,4,5,2023-10-13,22,linkedin_ads,linkedin_decisores_ti_2023,demo_request,/lp/comparativo-erp,AST-0017,82,0,0,0.16048,7799.31
TP-0003507,OPP-00771,LEAD-004280,5,5,2023-10-28,7,linkedin_ads,linkedin_decisores_ti_2023,sales_call,/webinar/automacao-vendas-demo,AST-0014,80,0,1,0.790641,38425.14
TP-0003508,OPP-00772,LEAD-004283,1,2,2023-09-19,43,paid_search,google_branded_2023,click,/produto/erp-connector,AST-0020,32,1,0,0.044291,4504.39
TP-0003509,OPP-00772,LEAD-004283,2,2,2023-10-30,2,paid_search,google_branded_2023,click,/produto/crm-integracao,AST-0019,22,0,1,0.955709,97195.61
TP-0003510,OPP-00773,LEAD-004284,1,5,2023-09-14,41,paid_search,google_brand_keywords_2023,click,/lp/roi-calculator,AST-0018,35,1,0,0.074477,9250.04
TP-0003511,OPP-00773,LEAD-004284,2,5,2023-09-15,40,direct,(direct),click,/lp/comparativo-erp,AST-0017,51,0,0,0.061532,7642.25
TP-0003512,OPP-00773,LEAD-004284,3,5,2023-09-20,35,direct,(not set),form_fill,/produto/api-marketplace,AST-0021,61,0,0,0.32246,40049.59
TP-0003513,OPP-00773,LEAD-004284,4,5,2023-09-20,35,direct,(not set),demo_request,/webinar/integracao-erp-ao-vivo,AST-0012,93,0,0,0.469033,58253.94
TP-0003514,OPP-00773,LEAD-004284,5,5,2023-09-27,28,direct,(not set),impression,/lp/roi-calculator,AST-0018,7,0,1,0.072497,9004.17
TP-0003515,OPP-00774,LEAD-004288,1,5,2023-10-06,25,organic_search,,impression,/blog/automacao-marketing-b2b,AST-0004,7,1,0,0.025305,728.78
